200	3280	12	34	1748.7694643326608	6.309451219512195	 2243.3332855701447 
200	3280	12	129	1718.3137691264817	6.411890243902439	 1272.0417122840881 
200	3280	12	149	1687.5796697274664	6.1	 2705.309179544449 
200	3280	12	161	1753.2616194792286	6.135975609756097	 5989.262179136276 
200	3280	12	176	1729.5728264993807	6.657621951219512	 2617.1408593654633 
200	3280	12	119	1774.421167207569	6.721646341463415	 2275.797120332718 
200	3280	12	140	1743.9521375176746	6.6832317073170735	 625.9944717884064 
200	3280	12	178	1709.9801790010229	6.069512195121951	 2563.177440881729 
200	3280	12	73	1754.3138878196644	6.324390243902439	 6008.859011888504 
200	3280	12	154	1735.8839817504154	6.683841463414634	 905.726717710495 
200	3280	12	172	1734.4821315859801	6.485365853658537	 345.12832593917847 
200	3280	12	61	1755.9249995934592	6.282621951219512	 2034.7685759067535 
200	3280	12	151	1693.1328346786852	6.14359756097561	 5544.094675779343 
200	3280	12	67	1747.590745497499	6.138719512195122	 6093.396185874939 
200	3280	12	179	1676.3067605674182	5.58109756097561	 6033.0204157829285 
200	3280	12	43	1758.657920843845	6.011890243902439	 5970.208990573883 
200	3280	12	195	1787.6922901440914	6.535365853658536	 6079.272496700287 
200	3280	12	15	1777.8061021488863	6.671951219512195	 3183.3331627845764 
200	3280	12	112	1738.3655586366856	6.51859756097561	 4952.354474782944 
200	3280	12	192	1785.696155874052	6.554878048780488	 5226.157228469849 
200	3280	12	58	1746.1963820614494	6.06280487804878	 4169.706786870956 
200	3280	12	89	1803.4590296497543	6.745121951219512	 5974.643483400345 
200	3280	12	85	1724.4987601694334	6.604268292682927	 1354.8905103206635 
200	3280	12	21	1722.4231263152012	5.721646341463415	 6002.7821481227875 
200	3280	12	138	1753.3258466318325	5.841768292682927	 6218.101042032242 
200	3280	12	130	1710.0243309621458	6.178048780487805	 1751.5116455554962 
200	3280	12	174	1724.9719995541934	6.508841463414634	 3068.405690431595 
200	3280	12	68	1753.5110636584548	6.604573170731707	 1922.94575548172 
200	3280	12	159	1763.5728500520786	6.537804878048781	 4073.8511879444122 
200	3280	12	59	1760.8263427585098	6.740243902439024	 2069.9971261024475 
200	3280	12	23	1806.5062509769841	6.560365853658537	 4379.777762174606 
200	3280	12	124	1769.1721386926863	5.989024390243903	 6146.192813634872 
200	3280	12	136	1774.3245219614	6.458536585365854	 2659.9951553344727 
200	3280	12	198	1707.6288261218513	6.092378048780488	 1127.7458395957947 
200	3280	12	122	1767.721906904473	6.320121951219512	 2320.195788383484 
200	3280	12	186	1728.2270378568178	6.373475609756097	 2224.0965502262115 
200	3280	12	95	1740.8309342181687	6.224390243902439	 2686.274968624115 
200	3280	12	98	1716.3630336501267	6.3289634146341465	 5963.24180150032 
200	3280	12	32	1756.0638167808343	6.71859756097561	 2649.410349369049 
