400	314	3	69	8640.0	6.89171974522293	0.10633468627929688	8
400	314	3	112	8918.0	7.0	0.06993961334228516	5
400	314	3	41	8677.0	6.95859872611465	0.13907790184020996	11
400	314	3	76	8848.0	7.012738853503185	0.10508394241333008	8
400	314	3	38	8582.0	6.89171974522293	0.0694420337677002	5
400	314	3	70	8921.0	7.009554140127388	0.08335065841674805	6
400	314	3	60	8268.0	6.751592356687898	0.09714198112487793	8
400	314	3	111	8961.0	7.028662420382165	0.07054281234741211	5
400	314	3	142	8680.0	6.923566878980892	0.10811853408813477	8
400	314	3	153	8810.0	6.955414012738854	0.12018966674804688	9
400	314	3	27	8832.0	6.961783439490445	0.10659599304199219	8
400	314	3	11	9258.0	7.1528662420382165	0.1290297508239746	10
400	314	3	179	8422.0	6.808917197452229	0.07935476303100586	6
400	314	3	75	8537.0	6.850318471337579	0.08025002479553223	6
400	314	3	65	8773.0	6.984076433121019	0.08278369903564453	6
400	314	3	175	8886.0	6.980891719745223	0.0829002857208252	6
400	314	3	90	8845.0	6.952229299363057	0.14099788665771484	11
400	314	3	103	8439.0	6.7993630573248405	0.08226680755615234	6
400	314	3	114	8860.0	6.974522292993631	0.13727116584777832	11
400	314	3	158	8682.0	6.949044585987261	0.0720980167388916	5
400	314	3	160	8249.0	6.735668789808917	0.08214282989501953	6
400	314	3	143	8850.0	7.019108280254777	0.09509468078613281	7
400	314	3	147	8923.0	6.996815286624204	0.08455753326416016	6
400	314	3	80	8377.0	6.786624203821656	0.11258792877197266	9
400	314	3	49	8666.0	6.910828025477707	0.09511780738830566	7
400	314	3	95	8925.0	7.028662420382165	0.0942983627319336	7
400	314	3	91	8830.0	6.949044585987261	0.09303092956542969	7
400	314	3	148	8807.0	6.964968152866242	0.09624385833740234	7
400	314	3	20	8797.0	6.945859872611465	0.07141542434692383	5
400	314	3	82	8511.0	6.856687898089172	0.09350919723510742	7
400	314	3	195	9178.0	7.089171974522293	0.10748291015625	8
400	314	3	173	8470.0	6.802547770700637	0.07015037536621094	5
400	314	3	35	8421.0	6.82484076433121	0.06923961639404297	5
400	314	3	67	8768.0	6.955414012738854	0.09529995918273926	7
400	314	3	162	8725.0	6.952229299363057	0.06991696357727051	5
400	314	3	42	8607.0	6.875796178343949	0.08033585548400879	6
400	314	3	97	9074.0	7.050955414012739	0.07149505615234375	5
400	314	3	22	8792.0	6.942675159235669	0.15221166610717773	12
400	314	3	182	8831.0	6.945859872611465	0.08245491981506348	6
400	314	3	174	8829.0	6.964968152866242	0.08106303215026855	6
400	314	3	136	8472.0	6.8471337579617835	0.09351229667663574	7
400	314	3	199	8805.0	7.003184713375796	0.09359979629516602	7
400	314	3	47	8646.0	6.89171974522293	0.1186530590057373	9
400	314	3	156	8559.0	6.882165605095541	0.1266498565673828	9
400	314	3	190	9125.0	7.085987261146497	0.09619283676147461	7
400	314	3	140	8938.0	7.031847133757962	0.08630847930908203	6
400	314	3	40	8963.0	7.028662420382165	0.10769248008728027	8
400	314	3	98	9165.0	7.117834394904459	0.08363485336303711	6
400	314	3	50	8415.0	6.780254777070064	0.07958173751831055	6
400	314	3	64	8833.0	6.990445859872612	0.10747838020324707	8
400	314	3	167	9283.0	7.130573248407643	0.09907078742980957	7
400	314	3	73	8666.0	6.86624203821656	0.09030318260192871	7
400	314	3	2	8859.0	6.996815286624204	0.10394763946533203	8
400	314	3	77	9144.0	7.101910828025478	0.09453105926513672	7
400	314	3	51	8610.0	6.885350318471337	0.08267974853515625	6
400	314	3	12	8550.0	6.859872611464968	0.07993340492248535	6
400	314	3	101	8469.0	6.869426751592357	0.08172082901000977	6
400	314	3	30	8533.0	6.843949044585988	0.10721373558044434	8
400	314	3	157	8986.0	7.063694267515924	0.0965735912322998	7
400	314	3	9	8898.0	6.993630573248407	0.07074809074401855	5
400	314	3	52	8837.0	6.945859872611465	0.08150672912597656	6
400	314	3	194	8656.0	6.923566878980892	0.08248257637023926	6
400	314	3	48	8687.0	6.914012738853503	0.08320736885070801	6
400	314	3	178	8595.0	6.8312101910828025	0.08308100700378418	6
400	314	3	17	8604.0	6.8789808917197455	0.13737249374389648	11
400	314	3	115	8505.0	6.856687898089172	0.09113144874572754	7
400	314	3	172	9050.0	7.076433121019108	0.08343625068664551	6
400	314	3	198	8427.0	6.786624203821656	0.12521934509277344	10
400	314	3	184	8456.0	6.808917197452229	0.08004474639892578	6
400	314	3	177	8872.0	6.987261146496815	0.10485053062438965	8
