200	262	-1	110	8539.0	5.866412213740458
200	262	-1	145	8315.0	5.790076335877862
200	262	-1	160	8748.0	5.923664122137405
200	262	-1	102	8340.0	5.801526717557252
200	262	-1	68	8564.0	5.900763358778626
200	262	-1	156	8647.0	5.904580152671755
200	262	-1	132	8481.0	5.843511450381679
200	262	-1	131	8555.0	5.858778625954199
200	262	-1	169	8504.0	5.8320610687022905
200	262	-1	135	8556.0	5.862595419847328
200	262	-1	64	8985.0	5.9961832061068705
200	262	-1	161	8322.0	5.786259541984733
200	262	-1	126	7576.0	5.541984732824427
200	262	-1	198	8260.0	5.786259541984733
200	262	-1	199	8481.0	5.812977099236641
200	262	-1	67	8356.0	5.793893129770993
200	262	-1	195	8488.0	5.8396946564885495
200	262	-1	113	8577.0	5.896946564885496
200	262	-1	163	8109.0	5.706106870229007
200	262	-1	130	8961.0	5.973282442748092
200	262	-1	151	8591.0	5.8816793893129775
200	262	-1	89	8656.0	5.923664122137405
200	262	-1	116	8180.0	5.7251908396946565
200	262	-1	106	7903.0	5.637404580152672
200	262	-1	147	9115.0	6.057251908396947
200	262	-1	25	8086.0	5.717557251908397
200	262	-1	153	8990.0	6.015267175572519
200	262	-1	133	8468.0	5.793893129770993
200	262	-1	66	8673.0	5.851145038167939
200	262	-1	65	8291.0	5.729007633587786
200	262	-1	115	9272.0	6.091603053435114
200	262	-1	196	7685.0	5.576335877862595
200	262	-1	150	8580.0	5.8320610687022905
200	262	-1	109	9616.0	6.190839694656488
200	262	-1	152	8628.0	5.862595419847328
200	262	-1	194	9218.0	6.099236641221374
200	262	-1	111	8560.0	5.862595419847328
200	262	-1	104	9040.0	6.0458015267175576
200	262	-1	142	8876.0	5.969465648854962
200	262	-1	114	8899.0	5.988549618320611
200	262	-1	148	8534.0	5.824427480916031
200	262	-1	134	8505.0	5.858778625954199
200	262	-1	100	8653.0	5.874045801526718
200	262	-1	162	9095.0	6.011450381679389
200	262	-1	40	8455.0	5.843511450381679
200	262	-1	78	8890.0	5.984732824427481
200	262	-1	168	8422.0	5.755725190839694
200	262	-1	165	9210.0	6.091603053435114
200	262	-1	8	8397.0	5.812977099236641
200	262	-1	123	9187.0	6.080152671755725
200	262	-1	18	8578.0	5.870229007633588
200	262	-1	122	8372.0	5.8396946564885495
200	262	-1	50	8786.0	5.900763358778626
200	262	-1	37	8207.0	5.751908396946565
200	262	-1	190	9093.0	6.041984732824427
200	262	-1	164	8131.0	5.744274809160306
200	262	-1	127	9043.0	6.011450381679389
200	262	-1	71	8930.0	5.9541984732824424
200	262	-1	26	8253.0	5.729007633587786
200	262	-1	107	8726.0	5.908396946564886
200	262	-1	19	8030.0	5.679389312977099
200	262	-1	87	8214.0	5.732824427480916
200	262	-1	57	8337.0	5.790076335877862
200	262	-1	121	8432.0	5.809160305343512
200	262	-1	173	8320.0	5.824427480916031
200	262	-1	183	8824.0	5.931297709923665
200	262	-1	112	8695.0	5.874045801526718
200	262	-1	58	8998.0	6.022900763358779
200	262	-1	30	8385.0	5.797709923664122
200	262	-1	96	9143.0	6.080152671755725
200	262	-1	192	8619.0	5.904580152671755
200	262	-1	103	9124.0	6.030534351145038
200	262	-1	182	8695.0	5.919847328244275
200	262	-1	157	8415.0	5.812977099236641
200	262	-1	34	8265.0	5.782442748091603
200	262	-1	186	8656.0	5.900763358778626
200	262	-1	77	8805.0	5.896946564885496
200	262	-1	136	8893.0	5.973282442748092
200	262	-1	88	8497.0	5.820610687022901
200	262	-1	170	8986.0	6.015267175572519
200	262	-1	60	8306.0	5.778625954198473
200	262	-1	120	8362.0	5.786259541984733
200	262	-1	27	8937.0	5.9961832061068705
200	262	-1	99	8638.0	5.900763358778626
200	262	-1	15	8597.0	5.912213740458015
200	262	-1	62	8952.0	6.0
200	262	-1	166	9612.0	6.1679389312977095
200	262	-1	193	8275.0	5.736641221374046
200	262	-1	146	8117.0	5.744274809160306
200	262	-1	69	8901.0	5.965648854961832
200	262	-1	56	8853.0	5.980916030534351
200	262	-1	29	8626.0	5.938931297709924
200	262	-1	128	7600.0	5.519083969465649
200	262	-1	55	9010.0	6.038167938931298
200	262	-1	85	8585.0	5.820610687022901
200	262	-1	139	7985.0	5.614503816793893
