N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 sup_paths_od_degen_rtol_1e-2 sup_paths_od_degen_rtol_1e-3 sup_paths_od_degen_rtol_1e-4 sup_paths_od_degen_rtol_1e-5 sup_paths_od_degen_rtol_1e-6 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP frac_sup_shortest_paths_tol_1e-2 frac_sup_shortest_paths_tol_1e-3 frac_sup_shortest_paths_tol_1e-4 frac_sup_shortest_paths_tol_1e-5 frac_sup_shortest_paths_tol_1e-6 final_t init_energy
74 30 6.972972972972973 2.0 142783 15 1.85504563398e+02 1.9687e-05 2.46000000000e+02 2.570000e+02 9.3333e-01 6.10929e-01 4.13333e+00 1.1328e+02 3.9667e+00 4.6124e-01 5.8400e-01 4.8062e-01 5.3063e-08 2.0000e+00 exp_EMA_gamma2 29 0 0 0 0 0 116.44827586206897 60.51724137931034 59.41379310344828 59.41379310344828 59.41379310344828 0.1 0.1 0.1 0.1 0.03333333333333333 6.15651e-01 0.2045981645449696 0.21854623838834605 0.21865073159628753 0.21865073159628753 0.21865073159628753 142782 2.57000000000e+02
74 226 6.972972972972973 2.0 70867 2 6.55764808686e+03 3.3067e-04 6.96200000000e+03 8.813000e+03 8.3186e-01 7.88428e-01 4.76106e+00 1.8636e+02 4.5442e+00 3.9806e+00 4.3407e+00 4.1705e+00 2.5213e-08 2.0000e+00 exp_EMA_gamma2 217 0 0 0 0 0 16.359447004608295 10.691244239631336 10.294930875576037 10.294930875576037 10.290322580645162 0.29646017699115046 0.28761061946902655 0.28761061946902655 0.28761061946902655 0.048672566371681415 7.30752e-01 0.4170353671445551 0.4570146763119115 0.4636883917413873 0.4636883917413873 0.4644564408965332 70866 8.81300000000e+03
74 226 6.972972972972973 2.0 70867 19 6.35699597014e+03 6.9264e-04 6.84700000000e+03 8.982000e+03 8.4513e-01 7.64485e-01 4.60619e+00 1.8026e+02 4.4159e+00 3.8682e+00 4.2386e+00 4.0349e+00 5.4478e-08 2.0000e+00 exp_EMA_gamma2 223 0 0 0 0 0 24.87443946188341 16.744394618834082 16.717488789237667 16.717488789237667 15.058295964125561 0.2743362831858407 0.252212389380531 0.252212389380531 0.252212389380531 0.022123893805309734 7.06569e-01 0.3667580114305798 0.3844730707122655 0.3844730707122655 0.3844730707122655 0.387800461454609 70866 8.98200000000e+03
74 5 6.972972972972973 2.0 181072 2 7.13389223385e+00 1.2890e-06 1.80000000000e+01 1.800000e+01 1.0000e+00 3.22507e-01 3.60000e+00 6.4210e+01 3.6000e+00 6.9767e-02 9.7861e-02 6.9767e-02 9.0342e-08 2.0000e+00 exp_EMA_gamma2 5 0 0 0 0 0 110.0 69.0 66.8 66.8 64.0 0.0 0.0 0.0 0.0 0.0 4.33175e-01 0.030574032601824674 0.036067555790890334 0.03995644467977922 0.03995644467977922 0.04374293613327838 181071 1.80000000000e+01
74 2422 6.972972972972973 2.0 16959 19 6.76529084645e+05 2.9619e-01 6.92512000000e+05 9.075760e+05 8.4434e-01 8.33941e-01 4.60776e+00 2.5381e+02 4.4038e+00 4.1341e+01 4.4651e+01 4.3256e+01 2.1890e-07 2.0000e+00 exp_EMA_gamma2 1975 0 0 5.736486959505849e-05 0.008140268474378778 1.0131665848918634 14.784303797468354 10.20506329113924 9.677974683544305 9.401012658227849 4.127088607594937 0.4421965317919075 0.4355904211395541 0.435177539223782 0.43393889347646575 0.19446738232865401 7.54762e-01 0.44445260854301816 0.4600853245687022 0.46972570119904083 0.4775801928901802 0.5680860576284 16958 9.07576000000e+05
74 625 6.972972972972973 2.0 40752 8 5.00693077430e+04 8.0489e-03 5.24070000000e+04 6.863400e+04 8.3680e-01 7.81081e-01 4.81760e+00 2.3266e+02 4.5888e+00 1.1116e+01 1.2168e+01 1.1671e+01 8.0378e-08 2.0000e+00 exp_EMA_gamma2 597 0 0 0 8.256546133612033e-05 0.012784948273513253 19.54438860971524 11.619765494137354 11.606365159128979 11.584589614740368 10.653266331658292 0.296 0.2928 0.2912 0.2912 0.0448 7.19397e-01 0.41988838099887565 0.43539970183783855 0.4351624042387319 0.43641868564576713 0.4407291682993678 40751 6.86340000000e+04
74 226 6.972972972972973 2.0 70867 3 6.12475734882e+03 4.4283e-04 6.66500000000e+03 8.473000e+03 8.6726e-01 7.62454e-01 4.55310e+00 1.7901e+02 4.3938e+00 3.8488e+00 4.1937e+00 3.9884e+00 3.6151e-08 2.0000e+00 exp_EMA_gamma2 219 0 0 0 0 0 22.726027397260275 17.840182648401825 17.840182648401825 17.840182648401825 15.945205479452055 0.3053097345132743 0.3008849557522124 0.3008849557522124 0.3008849557522124 0.05309734513274336 7.32630e-01 0.4202062393632976 0.4389986946216928 0.4389986946216928 0.4389986946216928 0.44541963484484487 70866 8.47300000000e+03
74 11 6.972972972972973 2.0 168233 11 3.59770602323e+01 5.2666e-06 5.80000000000e+01 7.700000e+01 9.0909e-01 4.63860e-01 4.72727e+00 8.0444e+01 4.6364e+00 1.9767e-01 2.5146e-01 2.0155e-01 7.3193e-08 2.0000e+00 exp_EMA_gamma2 11 0 0 0 0 0 753.0909090909091 393.6363636363636 393.6363636363636 393.6363636363636 326.3636363636364 0.0 0.0 0.0 0.0 0.0 5.29643e-01 0.19219405007059545 0.19263494533329534 0.19263494533329534 0.19263494533329534 0.1948891722218944 168232 7.70000000000e+01
74 226 6.972972972972973 2.0 70867 16 6.69877359659e+03 5.6656e-04 7.10900000000e+03 9.096000e+03 8.4956e-01 7.73015e-01 4.74779e+00 1.8484e+02 4.5133e+00 3.9535e+00 4.3503e+00 4.1589e+00 4.2289e-08 2.0000e+00 exp_EMA_gamma2 220 0 0 0 5.00577995738577e-06 5.00577995738577e-06 21.4 15.436363636363636 12.581818181818182 12.581818181818182 12.5 0.28761061946902655 0.2831858407079646 0.27876106194690264 0.2743362831858407 0.03982300884955752 7.25942e-01 0.40551521916087424 0.41732265426892723 0.43283124632353603 0.43283124632353603 0.4337834632984803 70866 9.09600000000e+03
74 317 6.972972972972973 2.0 59727 12 1.18291156228e+04 8.6281e-04 1.25390000000e+04 1.576300e+04 8.5489e-01 7.79357e-01 4.50789e+00 1.9275e+02 4.3186e+00 5.3062e+00 5.7626e+00 5.5388e+00 3.6470e-08 2.0000e+00 exp_EMA_gamma2 309 0 0 0 2.0651442481427163e-05 2.0651442481427163e-05 12.637540453074434 8.11326860841424 7.68284789644013 7.68284789644013 7.110032362459547 0.31230283911671924 0.305993690851735 0.305993690851735 0.2996845425867508 0.031545741324921134 7.50895e-01 0.42999613669809517 0.46838038205780347 0.4714315020992147 0.4714315020992147 0.4830078334644865 59726 1.57630000000e+04
74 21 6.972972972972973 2.0 153060 10 1.13244405986e+02 1.2019e-05 1.54000000000e+02 2.000000e+02 8.5714e-01 4.86106e-01 5.23810e+00 1.0650e+02 4.9524e+00 4.0310e-01 5.0048e-01 4.2636e-01 5.3068e-08 2.0000e+00 exp_EMA_gamma2 21 0 0 0 0 0 255.47619047619048 145.38095238095238 145.38095238095238 145.38095238095238 139.9047619047619 0.047619047619047616 0.047619047619047616 0.047619047619047616 0.047619047619047616 0.0 5.10720e-01 0.1921884980284154 0.1923486830058374 0.1923486830058374 0.1923486830058374 0.19284129860469518 153059 2.00000000000e+02
74 317 6.972972972972973 2.0 59727 17 1.26085620086e+04 1.0152e-03 1.33470000000e+04 1.671800e+04 8.5174e-01 7.69010e-01 4.65931e+00 1.9764e+02 4.4416e+00 5.4574e+00 5.9760e+00 5.7248e+00 4.0257e-08 2.0000e+00 exp_EMA_gamma2 312 0 0 0 0 0 19.115384615384617 9.708333333333334 9.708333333333334 9.708333333333334 9.666666666666666 0.23974763406940064 0.23974763406940064 0.23974763406940064 0.23974763406940064 0.028391167192429023 7.39637e-01 0.408091777803409 0.43198359273871173 0.43198359273871173 0.43198359273871173 0.4326227683778872 59726 1.67180000000e+04
74 58 6.972972972972973 2.0 120698 17 5.28971983203e+02 3.8243e-05 6.37000000000e+02 7.500000e+02 8.7931e-01 6.36186e-01 4.74138e+00 1.4112e+02 4.5172e+00 1.0155e+00 1.1646e+00 1.0659e+00 3.6148e-08 2.0000e+00 exp_EMA_gamma2 58 0 0 0 0 0 30.413793103448278 17.724137931034484 17.724137931034484 17.724137931034484 17.724137931034484 0.05172413793103448 0.05172413793103448 0.05172413793103448 0.05172413793103448 0.0 6.51867e-01 0.2799318172943824 0.2872619498300038 0.2872619498300038 0.2872619498300038 0.2872619498300038 120697 7.50000000000e+02
74 1726 6.972972972972973 2.0 21342 12 3.62727154343e+05 1.2353e-01 3.75786000000e+05 5.014730e+05 8.4241e-01 8.18066e-01 4.67092e+00 2.5409e+02 4.4745e+00 2.9934e+01 3.2492e+01 3.1248e+01 1.7028e-07 2.0000e+00 exp_EMA_gamma2 1491 0 0 0.00027355547597899806 0.005920908937838444 0.9954959038403406 20.940979208584842 14.720321931589536 14.038229376257545 12.339369550637157 8.6841046277666 0.39918887601390496 0.38296639629200463 0.3725376593279258 0.3679026651216686 0.14194669756662803 7.44862e-01 0.4215908573833552 0.4310127212216539 0.4349824497283102 0.4391739650397147 0.4909695072559556 21341 5.01473000000e+05
74 6 6.972972972972973 2.0 178596 1 2.23028250662e+01 2.2833e-06 3.70000000000e+01 4.200000e+01 6.6667e-01 4.02377e-01 5.50000e+00 7.0037e+01 5.0000e+00 1.1628e-01 1.5597e-01 1.2791e-01 5.1189e-08 2.0000e+00 exp_EMA_gamma2 6 0 0 0 0 0 492.6666666666667 218.16666666666666 218.16666666666666 218.16666666666666 218.16666666666666 0.0 0.0 0.0 0.0 0.0 4.68041e-01 0.17009383374398204 0.17306069476920158 0.17306069476920158 0.17306069476920158 0.17306069476920158 178595 4.20000000000e+01
74 317 6.972972972972973 2.0 59727 19 1.21223697979e+04 1.3438e-03 1.28680000000e+04 1.678400e+04 8.3596e-01 7.74760e-01 4.59306e+00 1.9336e+02 4.3912e+00 5.3953e+00 5.9114e+00 5.6434e+00 5.5425e-08 2.0000e+00 exp_EMA_gamma2 310 0 0 0 0 0 26.696774193548386 16.474193548387095 15.261290322580646 15.245161290322581 14.432258064516128 0.26813880126182965 0.26813880126182965 0.26498422712933756 0.2618296529968454 0.03785488958990536 7.12557e-01 0.38470551883449455 0.3970634865715076 0.3974422780598204 0.3998616328985301 0.4055146286071431 59726 1.67840000000e+04
74 58 6.972972972972973 2.0 120698 5 5.61200794480e+02 4.2041e-05 6.75000000000e+02 8.250000e+02 7.9310e-01 6.15995e-01 4.94828e+00 1.4160e+02 4.6724e+00 1.0504e+00 1.2149e+00 1.1124e+00 3.7456e-08 2.0000e+00 exp_EMA_gamma2 58 0 0 0 0 0 43.12068965517241 35.0 30.379310344827587 30.379310344827587 30.379310344827587 0.1206896551724138 0.1206896551724138 0.10344827586206896 0.10344827586206896 0.0 5.83647e-01 0.25500387027025717 0.27271498795297333 0.2735879015617703 0.2735879015617703 0.2735879015617703 120697 8.25000000000e+02
74 5 6.972972972972973 2.0 181072 17 1.27821577738e+01 3.6605e-06 3.00000000000e+01 3.500000e+01 8.0000e-01 3.18881e-01 4.80000e+00 7.0614e+01 4.6000e+00 8.9147e-02 1.3498e-01 9.3023e-02 1.4319e-07 2.0000e+00 exp_EMA_gamma2 5 0 0 0 0 0 525.6 338.4 320.2 320.2 255.8 0.0 0.0 0.0 0.0 0.0 2.60639e-01 0.003276844128834805 0.004937258725947031 0.006316789339815877 0.006316789339815877 0.007206644532079634 181071 3.50000000000e+01
74 8 6.972972972972973 2.0 174109 7 2.11956864425e+01 3.7298e-06 4.30000000000e+01 4.700000e+01 1.0000e+00 2.97065e-01 4.62500e+00 7.4460e+01 4.6250e+00 1.4341e-01 1.8665e-01 1.4341e-01 8.7984e-08 2.0000e+00 exp_EMA_gamma2 8 0 0 0 0 0 258.0 187.0 187.0 187.0 187.0 0.0 0.0 0.0 0.0 0.0 4.34047e-01 0.09391471101997419 0.10088728399384107 0.10088728399384107 0.10088728399384107 0.10088728399384107 174108 4.70000000000e+01
74 317 6.972972972972973 2.0 59727 5 1.26172628059e+04 9.5329e-04 1.33730000000e+04 1.678400e+04 8.3596e-01 7.65606e-01 4.67823e+00 1.9945e+02 4.4479e+00 5.4651e+00 5.9733e+00 5.7481e+00 3.7777e-08 2.0000e+00 exp_EMA_gamma2 306 0 0 1.424461417265377e-06 1.4693968098389298e-06 0.008631474580275366 18.03921568627451 15.869281045751634 13.401960784313726 13.245098039215685 12.392156862745098 0.27129337539432175 0.26813880126182965 0.26813880126182965 0.26498422712933756 0.05362776025236593 7.29884e-01 0.41068302815487484 0.42127645741425696 0.42320350980162386 0.427908714584228 0.4358938640530711 59726 1.67840000000e+04
74 2422 6.972972972972973 2.0 16959 11 7.06980424531e+05 2.2057e-01 7.22219000000e+05 9.621950e+05 8.3154e-01 8.43834e-01 4.70149e+00 2.6275e+02 4.4802e+00 4.2058e+01 4.5454e+01 4.4136e+01 1.5599e-07 2.0000e+00 exp_EMA_gamma2 1955 0 2.3230251377806167e-06 0.00019970975812216626 0.014668676619836557 1.5073530114285048 17.78925831202046 10.636828644501279 10.116112531969309 9.401023017902814 5.572890025575448 0.4393063583815029 0.4343517753922378 0.43393889347646575 0.430635838150289 0.19859620148637488 7.54688e-01 0.45240532533133326 0.46205848525128507 0.46377993610317064 0.4808402360348068 0.5420699209273057 16958 9.62195000000e+05
74 58 6.972972972972973 2.0 120698 18 5.54202775102e+02 4.6141e-05 7.02000000000e+02 8.240000e+02 8.7931e-01 5.87401e-01 4.75862e+00 1.3975e+02 4.6207e+00 1.0388e+00 1.2033e+00 1.0698e+00 4.1629e-08 2.0000e+00 exp_EMA_gamma2 58 0 0 0 4.2976816746609895e-05 4.2976816746609895e-05 66.05172413793103 49.53448275862069 49.39655172413793 49.39655172413793 49.3448275862069 0.08620689655172414 0.08620689655172414 0.08620689655172414 0.08620689655172414 0.0 6.07529e-01 0.23972250788413849 0.2410790254471052 0.24549989193693722 0.24549989193693722 0.2455031764262648 120697 8.24000000000e+02
74 6 6.972972972972973 2.0 178596 10 1.73580358979e+01 3.7138e-06 3.40000000000e+01 4.100000e+01 8.3333e-01 2.82192e-01 5.33333e+00 7.2956e+01 5.1667e+00 1.2016e-01 1.7129e-01 1.2403e-01 1.0698e-07 2.0000e+00 exp_EMA_gamma2 6 0 0 0 0 0 447.3333333333333 402.3333333333333 402.3333333333333 402.3333333333333 402.3333333333333 0.0 0.0 0.0 0.0 0.0 3.67762e-01 0.019246167980359573 0.01968204240313924 0.01968204240313924 0.01968204240313924 0.01968204240313924 178595 4.10000000000e+01
74 42 6.972972972972973 2.0 131947 11 3.65281222846e+02 3.7555e-05 4.68000000000e+02 6.250000e+02 7.8571e-01 5.53382e-01 5.09524e+00 1.2533e+02 4.7857e+00 7.7907e-01 9.3059e-01 8.2946e-01 5.1406e-08 2.0000e+00 exp_EMA_gamma2 42 0 0 0 0 0 108.28571428571429 102.45238095238095 102.45238095238095 102.45238095238095 93.85714285714286 0.09523809523809523 0.09523809523809523 0.09523809523809523 0.09523809523809523 0.0 5.55011e-01 0.2069499541907143 0.20844842088187562 0.20844842088187562 0.20844842088187562 0.2095287055736821 131946 6.25000000000e+02
74 445 6.972972972972973 2.0 49642 14 2.27467622880e+04 2.2012e-03 2.39700000000e+04 3.160300e+04 8.6517e-01 7.97031e-01 4.50337e+00 1.9982e+02 4.3124e+00 7.4380e+00 8.1104e+00 7.7674e+00 4.8386e-08 2.0000e+00 exp_EMA_gamma2 427 0 0 0 0 0 15.014051522248243 12.334894613583138 11.203747072599532 11.203747072599532 11.175644028103045 0.31910112359550563 0.3146067415730337 0.30337078651685395 0.30337078651685395 0.058426966292134834 7.39579e-01 0.43427846670739206 0.4504415858774424 0.45044698556210083 0.45044698556210083 0.45376470609293607 49641 3.16030000000e+04
74 82 6.972972972972973 2.0 107999 10 1.06109699975e+03 6.5802e-05 1.20100000000e+03 1.529000e+03 8.7805e-01 6.73398e-01 4.76829e+00 1.4665e+02 4.5732e+00 1.4535e+00 1.6315e+00 1.5155e+00 3.1007e-08 2.0000e+00 exp_EMA_gamma2 81 0 0 0 0 0.010426129113711713 41.407407407407405 24.493827160493826 24.493827160493826 23.65432098765432 20.530864197530864 0.2073170731707317 0.2073170731707317 0.2073170731707317 0.2073170731707317 0.036585365853658534 6.69630e-01 0.3066584456688101 0.31372550848591857 0.31372550848591857 0.33272886733578555 0.3393955772933834 107998 1.52900000000e+03
74 115 6.972972972972973 2.0 95337 1 1.55342344122e+03 7.7328e-05 1.65800000000e+03 2.300000e+03 8.1739e-01 7.58016e-01 4.45217e+00 1.5426e+02 4.1913e+00 1.8682e+00 2.0660e+00 1.9845e+00 2.4889e-08 2.0000e+00 exp_EMA_gamma2 114 0 0 0 0 0 12.06140350877193 11.166666666666666 11.166666666666666 11.166666666666666 11.166666666666666 0.21739130434782608 0.21739130434782608 0.21739130434782608 0.20869565217391303 0.0 6.97004e-01 0.36743557011819267 0.374502005145154 0.374502005145154 0.374502005145154 0.374502005145154 95336 2.30000000000e+03
74 15 6.972972972972973 2.0 161515 12 6.94257075688e+01 1.0103e-05 9.90000000000e+01 1.190000e+02 1.0000e+00 4.66104e-01 4.46667e+00 8.6846e+01 4.4667e+00 2.5969e-01 3.3557e-01 2.5969e-01 7.2761e-08 2.0000e+00 exp_EMA_gamma2 15 0 0 0 0 0 108.8 96.26666666666667 92.86666666666666 92.86666666666666 91.66666666666667 0.0 0.0 0.0 0.0 0.0 4.93198e-01 0.07072734217729945 0.07358203096932554 0.0769280209244678 0.0769280209244678 0.07962865153207513 161514 1.19000000000e+02
74 15 6.972972972972973 2.0 161515 17 5.19056198724e+01 6.2971e-06 8.30000000000e+01 9.600000e+01 7.3333e-01 4.34562e-01 5.26667e+00 8.8717e+01 4.8000e+00 2.7907e-01 3.5184e-01 3.0620e-01 6.0659e-08 2.0000e+00 exp_EMA_gamma2 15 0 0 0 0 0 93.26666666666667 68.33333333333333 60.733333333333334 60.733333333333334 60.733333333333334 0.0 0.0 0.0 0.0 0.0 4.95287e-01 0.1481473250411859 0.15891011239902986 0.15915140539158185 0.15915140539158185 0.15915140539158185 161514 9.60000000000e+01
74 15 6.972972972972973 2.0 161515 8 6.23669842880e+01 6.9247e-06 9.60000000000e+01 1.130000e+02 8.0000e-01 4.04679e-01 5.46667e+00 9.0769e+01 5.1333e+00 2.9845e-01 3.7491e-01 3.1783e-01 5.5515e-08 2.0000e+00 exp_EMA_gamma2 15 0 0 0 0 0 69.26666666666667 65.86666666666666 59.46666666666667 59.46666666666667 50.13333333333333 0.0 0.0 0.0 0.0 0.0 4.03378e-01 0.07587643158898465 0.08519002414654589 0.08519002414654589 0.08519002414654589 0.085980537980538 161514 1.13000000000e+02
74 82 6.972972972972973 2.0 107999 13 1.07993043353e+03 6.2779e-05 1.20900000000e+03 1.649000e+03 8.2927e-01 6.87507e-01 4.98780e+00 1.5844e+02 4.7927e+00 1.5233e+00 1.6854e+00 1.5853e+00 2.9066e-08 2.0000e+00 exp_EMA_gamma2 82 0 0 0 9.035791181378182e-07 9.035791181378182e-07 31.695121951219512 23.597560975609756 23.402439024390244 23.402439024390244 20.597560975609756 0.14634146341463414 0.14634146341463414 0.14634146341463414 0.14634146341463414 0.0 6.46589e-01 0.2718039559281287 0.29149725747395167 0.2952288203922199 0.2952288203922199 0.30509849802350264 107998 1.64900000000e+03
74 6 6.972972972972973 2.0 178596 7 1.44276620160e+01 2.1176e-06 2.90000000000e+01 3.700000e+01 1.0000e+00 2.91602e-01 4.50000e+00 7.0717e+01 4.5000e+00 1.0465e-01 1.3933e-01 1.0465e-01 7.3387e-08 2.0000e+00 exp_EMA_gamma2 6 0 0 0 0 0 636.1666666666666 386.6666666666667 386.6666666666667 386.6666666666667 386.6666666666667 0.0 0.0 0.0 0.0 0.0 4.61514e-01 0.09652215568372646 0.10137340008755254 0.10137340008755254 0.10137340008755254 0.10137340008755254 178595 3.70000000000e+01
74 15 6.972972972972973 2.0 161515 6 6.82403641793e+01 5.2242e-06 1.04000000000e+02 1.100000e+02 8.6667e-01 4.61193e-01 4.80000e+00 9.0205e+01 4.6667e+00 2.7132e-01 3.3716e-01 2.7907e-01 3.8278e-08 2.0000e+00 exp_EMA_gamma2 15 0 0 0 1.6797590611894756e-06 1.6797590611894756e-06 663.3333333333334 317.73333333333335 302.6 302.6 298.26666666666665 0.06666666666666667 0.06666666666666667 0.06666666666666667 0.06666666666666667 0.0 4.82490e-01 0.15921503256696035 0.16090222925474545 0.17775296995854625 0.17775296995854625 0.1811902670750508 161514 1.10000000000e+02
74 445 6.972972972972973 2.0 49642 10 2.57706391899e+04 3.4764e-03 2.70840000000e+04 3.610300e+04 8.2697e-01 7.84531e-01 4.75955e+00 2.0492e+02 4.5236e+00 7.8023e+00 8.5390e+00 8.2093e+00 6.7449e-08 2.0000e+00 exp_EMA_gamma2 420 0 0 2.009317507639365e-08 4.0905956088603225e-06 0.0429153082563575 20.802380952380954 17.385714285714286 17.37857142857143 15.907142857142857 13.233333333333333 0.31235955056179776 0.30786516853932583 0.30337078651685395 0.30337078651685395 0.06741573033707865 7.21602e-01 0.39217309692144364 0.4040488761155223 0.4040488761155223 0.41152282984181104 0.4178881318627055 49641 3.61030000000e+04
74 317 6.972972972972973 2.0 59727 4 1.27374218509e+04 1.2461e-03 1.38100000000e+04 1.827700e+04 8.7382e-01 7.53826e-01 4.60568e+00 2.0385e+02 4.4574e+00 5.4767e+00 6.0077e+00 5.6589e+00 4.8913e-08 2.0000e+00 exp_EMA_gamma2 310 0 0 0 5.612992098474878e-07 4.853378201304104e-05 34.616129032258065 17.806451612903224 17.8 17.787096774193547 16.52258064516129 0.27129337539432175 0.27129337539432175 0.27129337539432175 0.27129337539432175 0.031545741324921134 7.23815e-01 0.3844968118244608 0.4055867084307618 0.4056453594571547 0.40685503687650953 0.4078211693851953 59726 1.82770000000e+04
74 21 6.972972972972973 2.0 153060 13 1.07233484036e+02 1.3312e-05 1.52000000000e+02 2.350000e+02 8.0952e-01 4.58532e-01 5.33333e+00 1.0108e+02 5.0000e+00 4.0698e-01 4.9427e-01 4.3411e-01 6.2071e-08 2.0000e+00 exp_EMA_gamma2 21 0 0 0 0 0 58.76190476190476 43.714285714285715 43.42857142857143 43.42857142857143 43.42857142857143 0.0 0.0 0.0 0.0 0.0 4.91924e-01 0.09887631563407513 0.1106043348443535 0.10939065596950522 0.10939065596950522 0.10939065596950522 153059 2.35000000000e+02
74 21 6.972972972972973 2.0 153060 19 7.61946241778e+01 6.2337e-06 1.06000000000e+02 1.280000e+02 8.0952e-01 5.73834e-01 4.09524e+00 1.0362e+02 3.9048e+00 3.1783e-01 3.8869e-01 3.3333e-01 4.0906e-08 2.0000e+00 exp_EMA_gamma2 21 0 0 0 0 0 104.0952380952381 44.04761904761905 43.285714285714285 43.285714285714285 43.285714285714285 0.14285714285714285 0.14285714285714285 0.14285714285714285 0.14285714285714285 0.047619047619047616 5.48602e-01 0.2612524526042237 0.26273321929825494 0.2631390634540991 0.2631390634540991 0.2631390634540991 153059 1.28000000000e+02
74 625 6.972972972972973 2.0 40752 5 4.58121796837e+04 5.9777e-03 4.78240000000e+04 6.205300e+04 8.4960e-01 8.03348e-01 4.58560e+00 2.1240e+02 4.4016e+00 1.0663e+01 1.1526e+01 1.1109e+01 6.5241e-08 2.0000e+00 exp_EMA_gamma2 588 0 0 0 0 0.10575290438362675 17.94557823129252 11.75 11.695578231292517 11.630952380952381 10.768707482993197 0.3232 0.3168 0.3104 0.3104 0.0784 7.50938e-01 0.42397114842652045 0.4377221609428963 0.4377347557183962 0.44048374425659853 0.4463379106348063 40751 6.20530000000e+04
74 5 6.972972972972973 2.0 181072 6 8.34709240005e+00 1.4393e-06 2.20000000000e+01 2.400000e+01 1.0000e+00 3.32348e-01 4.40000e+00 7.2720e+01 4.4000e+00 8.5271e-02 1.1638e-01 8.5271e-02 8.6214e-08 2.0000e+00 exp_EMA_gamma2 5 0 0 0 0 0 776.6 555.8 499.8 499.8 496.0 0.0 0.0 0.0 0.0 0.0 3.32348e-01 0.08382014405914139 0.08580307413511615 0.08596066408616562 0.08596066408616562 0.08616464679879342 181071 2.40000000000e+01
74 30 6.972972972972973 2.0 142783 1 1.73590357114e+02 1.2258e-05 2.21000000000e+02 2.870000e+02 8.0000e-01 6.06472e-01 4.76667e+00 1.0970e+02 4.5000e+00 5.2326e-01 6.2287e-01 5.5426e-01 3.5306e-08 2.0000e+00 exp_EMA_gamma2 30 0 0 0 0 0 51.56666666666667 30.766666666666666 29.933333333333334 29.933333333333334 29.933333333333334 0.03333333333333333 0.03333333333333333 0.03333333333333333 0.03333333333333333 0.0 5.45812e-01 0.217453909265736 0.23653216751033665 0.2376821471603163 0.2376821471603163 0.2376821471603163 142782 2.87000000000e+02
74 30 6.972972972972973 2.0 142783 0 1.74217789534e+02 1.1025e-05 2.29000000000e+02 2.600000e+02 8.6667e-01 5.84397e-01 4.96667e+00 1.1077e+02 4.7333e+00 5.5039e-01 6.5297e-01 5.7752e-01 3.1640e-08 2.0000e+00 exp_EMA_gamma2 30 0 0 0 0 0 45.2 26.833333333333332 25.166666666666668 25.166666666666668 25.166666666666668 0.1 0.06666666666666667 0.06666666666666667 0.06666666666666667 0.0 5.79762e-01 0.1976538821934997 0.20193949472911218 0.20253473282435033 0.20253473282435033 0.20253473282435033 142782 2.60000000000e+02
74 161 6.972972972972973 2.0 82886 1 3.02780064998e+03 1.9445e-04 3.18700000000e+03 4.531000e+03 8.0745e-01 7.79686e-01 4.47826e+00 1.6601e+02 4.2422e+00 2.6473e+00 2.9270e+00 2.7946e+00 3.2112e-08 2.0000e+00 exp_EMA_gamma2 157 0 0 0 0 0 24.929936305732483 22.280254777070063 22.280254777070063 22.280254777070063 22.280254777070063 0.2360248447204969 0.22981366459627328 0.22981366459627328 0.22981366459627328 0.031055900621118012 6.93242e-01 0.3728912864298468 0.3763106339246748 0.3763106339246748 0.3763106339246748 0.3763106339246748 82885 4.53100000000e+03
74 5 6.972972972972973 2.0 181072 0 1.70357063759e+01 3.2744e-06 3.50000000000e+01 3.700000e+01 1.0000e+00 2.93859e-01 7.00000e+00 7.2026e+01 7.0000e+00 1.3566e-01 1.7787e-01 1.3566e-01 9.6105e-08 2.0000e+00 exp_EMA_gamma2 5 0 0 0 0 0 942.0 834.0 834.0 834.0 833.8 0.0 0.0 0.0 0.0 0.0 3.82433e-01 0.007450598856310301 0.008480633737947314 0.008480633737947314 0.008480633737947314 0.008486394770324316 181071 3.70000000000e+01
74 445 6.972972972972973 2.0 49642 8 2.56850740348e+04 2.2834e-03 2.69120000000e+04 3.470200e+04 8.3820e-01 7.64841e-01 4.80899e+00 2.1285e+02 4.5843e+00 7.9070e+00 8.6760e+00 8.2946e+00 4.4450e-08 2.0000e+00 exp_EMA_gamma2 422 0 0 0 0 0.019727132946526442 22.83175355450237 20.587677725118482 20.587677725118482 17.303317535545023 16.860189573459717 0.25842696629213485 0.25617977528089886 0.25617977528089886 0.25617977528089886 0.05393258426966292 7.15754e-01 0.38675462569146196 0.40051849106503384 0.40051849106503384 0.4052906447401359 0.4101476469605186 49641 3.47020000000e+04
