N M d gamma tmax seed FW_fin_energy FW_fin_opt_gap int_FW_path_energy shortest_path_energy frac_shortest_paths avg_traf_int_paths avg_len_int_paths time avg_len_shortest_path avg_traf_shortest_paths avg_traf_FW avg_traf_int_FW RGAP avg_degen_od_FW identifier num_start_end_pairs misall_traffic_1e-1 misall_traffic_1e-2 misall_traffic_1e-3 misall_traffic_1e-4 misall_traffic_1e-5 sup_paths_od_degen_rtol_1e-2 sup_paths_od_degen_rtol_1e-3 sup_paths_od_degen_rtol_1e-4 sup_paths_od_degen_rtol_1e-5 sup_paths_od_degen_rtol_1e-6 frac_integer_paths_tol_1e-02 frac_integer_paths_tol_1e-03 frac_integer_paths_tol_1e-04 frac_integer_paths_tol_1e-06 frac_integer_paths_tol_0e+00 frac_FW_flow_SP frac_sup_shortest_paths_tol_1e-2 frac_sup_shortest_paths_tol_1e-3 frac_sup_shortest_paths_tol_1e-4 frac_sup_shortest_paths_tol_1e-5 frac_sup_shortest_paths_tol_1e-6 final_t init_energy
128 512 3.0 0.5 6000 7 6.70321585991e+02 0.0000e+00 6.70321585991e+02 6.900531e+02 8.4961e-01 1.00000e+00 5.25781e+00 3.0805e-01 5.0137e+00 1.3370e+01 1.4021e+01 1.4021e+01 -8.8818e-16 2.0000e+00 exp_highM_3_gamma_05 504 0 0 0 0 0 1.001984126984127 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.49609e-01 0.8492063492063492 0.8492063492063492 0.8492063492063492 0.8492063492063492 0.8492063492063492 15 6.89328777465e+02
128 1 3.0 0.5 6000 2 5.00000000000e+00 0.0000e+00 5.00000000000e+00 5.000000e+00 1.0000e+00 1.00000e+00 5.00000e+00 3.2763e-03 5.0000e+00 2.6042e-02 2.6042e-02 2.6042e-02 0.0000e+00 2.0000e+00 exp_highM_3_gamma_05 1 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 5.00000000000e+00
128 2 3.0 0.5 6000 10 9.00000000000e+00 0.0000e+00 9.00000000000e+00 9.000000e+00 1.0000e+00 1.00000e+00 4.50000e+00 3.3541e-03 4.5000e+00 4.6875e-02 4.6875e-02 4.6875e-02 0.0000e+00 2.0000e+00 exp_highM_3_gamma_05 2 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 9.00000000000e+00
128 6 3.0 0.5 6000 15 2.28284271247e+01 0.0000e+00 2.28284271247e+01 2.282843e+01 1.0000e+00 1.00000e+00 4.00000e+00 4.8554e-03 4.0000e+00 1.2500e-01 1.2500e-01 1.2500e-01 -4.4409e-16 2.0000e+00 exp_highM_3_gamma_05 6 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 2.28284271247e+01
128 6 3.0 0.5 6000 18 2.64142135624e+01 0.0000e+00 2.64142135624e+01 2.524264e+01 1.0000e+00 1.00000e+00 4.50000e+00 4.7715e-03 4.5000e+00 1.4062e-01 1.4062e-01 1.4062e-01 -6.6613e-16 2.0000e+00 exp_highM_3_gamma_05 6 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 2.64142135624e+01
128 738 3.0 0.5 6000 7 8.14225981448e+02 0.0000e+00 8.14225981448e+02 8.355229e+02 8.1707e-01 1.00000e+00 5.32927e+00 3.3331e-01 5.0488e+00 1.9406e+01 2.0484e+01 2.0484e+01 5.5511e-16 2.0000e+00 exp_highM_3_gamma_05 724 0 0 0 0 0 1.0055248618784531 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 8.17073e-01 0.8156077348066298 0.8162983425414365 0.8162983425414365 0.8162983425414365 0.8162983425414365 12 8.34941928073e+02
128 738 3.0 0.5 6000 16 7.98785344032e+02 0.0000e+00 7.98785344032e+02 8.444575e+02 6.6260e-01 1.00000e+00 5.84146e+00 4.1382e-01 5.1829e+00 1.9922e+01 2.2453e+01 2.2453e+01 6.6613e-16 2.0000e+00 exp_highM_3_gamma_05 721 0 0 0 0 0 1.0055478502080444 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 6.62602e-01 0.6574202496532594 0.6588072122052705 0.6588072122052705 0.6588072122052705 0.6588072122052705 19 8.44619221381e+02
128 57 3.0 0.5 6000 5 1.95303489892e+02 0.0000e+00 1.95303489892e+02 1.975787e+02 9.8246e-01 1.00000e+00 5.08772e+00 1.7973e-02 5.0702e+00 1.5052e+00 1.5104e+00 1.5104e+00 1.7764e-15 2.0000e+00 exp_highM_3_gamma_05 57 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 9.82456e-01 0.9824561403508771 0.9824561403508771 0.9824561403508771 0.9824561403508771 0.9824561403508771 2 1.98697034323e+02
128 2 3.0 0.5 6000 5 1.20000000000e+01 0.0000e+00 1.20000000000e+01 1.200000e+01 1.0000e+00 1.00000e+00 6.00000e+00 2.0814e-03 6.0000e+00 6.2500e-02 6.2500e-02 6.2500e-02 -2.2204e-16 2.0000e+00 exp_highM_3_gamma_05 2 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 1.20000000000e+01
128 4 3.0 0.5 6000 18 1.94142135624e+01 0.0000e+00 1.94142135624e+01 1.824264e+01 1.0000e+00 1.00000e+00 5.00000e+00 2.6786e-03 5.0000e+00 1.0417e-01 1.0417e-01 1.0417e-01 -4.4409e-16 2.0000e+00 exp_highM_3_gamma_05 4 0 0 0 0 0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.00000e+00 1.0 1.0 1.0 1.0 1.0 2 1.94142135624e+01
